X,Y,Z
1.340455311919201,16.6482287970714,0
1.071261019143847,1.526446972195546,0
3.177395309366094,13.03851020928672,0
1.29432325258248,0.1892806390193763,0
1.375007078135245,0.3480813651370563,0
1.227786813344464,0.3575753834515142,0
8.25810685665646,4.314549000504238,0
7.576447003666401,4.303192703171397,0
7.898865081213591,3.524052873098444,0
1.458378415368562,11.47779070168757,0
1.561461129324232,11.43238207493972,0
1.51010960536502,11.56408465468912,0
1.729277189976511,6.959697237467802,0
1.595316638679099,6.846772550742786,0
1.100684343630755,7.400687875304907,0
1.16046747225401,7.312527411607971,0
1.211062928570254,7.391805901131603,0
1.196725890534173,16.56400451056072,0
1.09571067801092,16.56913857722063,0
1.161768794143213,16.46808609389848,0
1.0,10.0504909929108,0
1.0,9.94950900709762,0
1.103741879510537,10.01222435339587,0
2.270201130913229,6.02428980560676,0
2.482765411571015,6.048792569978179,0
2.306542152581395,6.229447113730509,0
1.0,10.7479969090753,0
1.099790585981007,10.65432704397904,0
1.116355065414988,10.73183260080512,0
1.067572071877583,16.47663280360021,0
1.516249805174593,9.887851928868775,0
1.44666559114875,9.815090211557429,0
1.524634357349726,9.752263470031249,0
1.434786279232922,11.38142550243145,0
1.165031292941101,9.040014850132005,0
3.880216970457499,11.47556489080395,0
3.944053969098328,11.80128423330053,0
3.599536278462185,11.6458521806009,0
3.993429512021792,6.737749418218934,0
1.535604705243864,8.216751678964448,0
1.571426317665219,8.08526687881454,0
1.649656832895793,8.217368177022388,0
11.54841822504371,9.358358392190206,0
2.991864486043725,10.19136470655882,0
3.246986186852933,10.20074175262257,0
3.082616217757248,10.42546103022529,0
1.474743769140548,0.5415589256897646,0
1.384510260102551,0.4750966783083166,0
1.515494691054778,0.3997491342409891,0
3.071340837256158,9.788766842879278,0
2.997227558761032,9.568996553610855,0
3.332406582792142,9.619274965642195,0
1.086293977527103,1.127026502225221,0
1.176908119364715,1.148941837910615,0
1.084390881100503,1.218646070544926,0
3.562232176690436,9.24533436605448,0
3.605205735003825,9.600024712180586,0
3.364875794018455,9.390751379055576,0
12.73773561281695,10.5937133377912,0
1.088239697191532,7.507422873889598,0
1.187834253213904,7.556377457388452,0
1.086767450146719,7.607484439526484,0
1.141800370678631,16.27812193760989,0
1.081115634887088,16.1825667344254,0
1.187068089175157,16.17753463459294,0
1.162785526263853,1.262902167039128,0
2.734183292674202,6.132812439765815,0
2.632227614414878,5.874972443179193,0
1.079304832725505,15.19557821354838,0
1.464161221276391,6.939547116268062,0
1.580965459103096,7.002205078154461,0
3.896526338953405,13.93529924705666,0
3.586064460496295,13.70104656661315,0
3.873179061561532,13.49272689403559,0
1.172054036173886,7.465556174820185,0
7.945009208650978,2.14809331434993,0
7.120221717236407,2.348095429244486,0
7.345358885484486,1.583317753389466,0
1.545559617684784,17.9740251168584,0
1.192214555527218,8.809518120566805,0
1.298139447817082,8.832078680835046,0
2.819404949692931,9.755789651938018,0
2.673920330798589,9.943417383851077,0
2.591358193506229,9.71558340562357,0
1.9866873394155,16.58658145802805,0
1.792414948558955,16.51734070410035,0
1.893223719399801,16.39491616214787,0
12.16663514829328,8.970067721781776,0
1.705962920022709,11.44327602988012,0
1.63176267235652,11.2887661070231,0
7.625691344089453,9.486402181630647,0
7.664385315519206,10.26440216680879,0
7.177392768902263,9.908548766938104,0
17.29722986775347,7.334616847318378,0
16.50005395096099,6.574767576848425,0
17.47154942570812,6.326247363523962,0
1.654283563776388,9.391471399815973,0
1.678431008139706,9.544243637307327,0
1.558534865606077,9.48604609765195,0
6.14255065546375,5.101551342078891,0
5.605617119013923,4.839929716332452,0
5.965701170938891,4.440048783618902,0
8.429166670595322,11.05280099013923,0
8.619178190195502,11.73162389683842,0
7.989771470243438,11.55602525173303,0
1.176920691869032,8.706276429872133,0
1.092025467012206,8.778960441215057,0
18.39064814412556,6.790680854322126,0
1.427839922601323,5.304858040436652,0
1.323720932049071,5.308164923912305,0
1.374175458690944,5.199679513954189,0
1.630040539769843,9.261515526256009,0
1.505119225482964,9.294525346468317,0
1.491968682533648,9.188942692329285,0
3.23819821584285,4.269617356326094,0
3.559677242047808,4.272991260326435,0
3.383147114839121,4.570689111587154,0
1.0,15.13365809413385,0
1.0,15.03401439182464,0
1.107574024200983,15.08151640915419,0
3.686969126227496,15.79709322981495,0
4.148379779758629,16.05794759049867,0
3.7109503048274,16.1682941570382,0
5.480013806514446,9.912423820584806,0
5.047913352927269,9.866989973381681,0
5.342918697977121,9.430815595796988,0
5.327777410162813,10.69585191866309,0
16.47336639514692,7.387667118927742,0
11.87661531764902,8.254025242444278,0
11.31281037412674,8.722294314261651,0
1.0,3.869904882782174,0
1.0,3.770261180472736,0
1.111989834038996,3.825258084097468,0
3.147538777190936,9.372060802765867,0
2.681515084348591,4.309654848671012,0
2.441121454480777,4.352160008907841,0
2.493128375732757,4.102211304647418,0
4.251983749319966,13.66783111889085,0
18.0529098169119,0.0,0
19.02645490845595,0.0,0
18.36736817431399,0.9441353197225166,0
3.651547366961547,2.913777997723172,0
3.502305116633061,3.285294216698882,0
3.264674985678097,2.992366933631761,0
1.086293977526913,4.617232650101529,0
1.189518274850483,4.660503132517394,0
1.088583278871244,4.715784457620948,0
1.0,10.64835320676608,0
6.076475954905843,6.432845697677411,0
6.584045597205555,6.226267254170401,0
6.279966437150809,6.86469260816274,0
1.200177632834467,6.701484325616283,0
1.093665082377901,6.705008482702064,0
1.189813636657361,18.22598959152331,0
1.093269298412007,18.27584056441805,0
1.093789938342586,18.17434196231275,0
3.980999195430376,2.352318504368193,0
1.613093721240379,18.82595031524176,0
1.514291297199654,18.9265286680201,0
1.473096338595723,18.81073208634302,0
2.105139071256656,2.45640582325653,0
2.065640517384908,2.706146677659311,0
1.91966256028605,2.590737335123063,0
1.10646488891784,11.09870271757559,0
1.194107457422258,11.02251922895399,0
1.224006929343454,11.11000325984138,0
18.15740117175009,7.633505336986874,0
1.0,7.159485342439639,0
1.088559090820425,7.1144895817531,0
1.098288320372082,7.21981571212533,0
4.11009810207142,15.58432405824596,0
2.540660996434821,1.451714302171168,0
13.01927034371335,11.29940116287858,0
12.2550972884398,11.25732339675443,0
1.120153658594804,19.57514077210844,0
1.082430204410461,19.45545767695033,0
1.169059371255936,19.47310840536408,0
1.166712829375837,14.89459292497228,0
1.088281266352423,14.78788212775001,0
1.192096094083528,14.79748962580384,0
1.092867692468992,10.99019243806223,0
1.272778778021778,18.06601041634294,0
1.187920612775506,18.12198782000402,0
1.178278362410436,18.02132811442772,0
14.28541728835513,8.639747720956045,0
13.80102823165496,9.25921493928001,0
13.4588558001944,8.550245920364752,0
1.10524532752876,5.115713912759265,0
1.20790567994228,5.112841919275731,0
1.183544134286491,5.206217170414158,0
1.468825521118648,4.995827883527124,0
1.398848380931785,4.915522130055617,0
1.522108753146187,4.859310848472625,0
1.478744263531513,8.13282381172973,0
3.347415018682761,10.44787844437576,0
1.176054061603305,15.57369954882261,0
1.103310694874168,15.49142059801785,0
1.194009891281354,15.49765021962267,0
1.73146622139906,12.94734350377819,0
5.759954861724318,16.25955185664746,0
1.344869593226973,10.5626648013168,0
1.440422350440227,10.59251006238988,0
1.355201699934833,10.67619811097302,0
9.040238253983738,11.20767848738152,0
1.122760578698978,0.2681102780183808,0
4.29751727499687,4.848573276018127,0
1.257763405174311,1.22695821447234,0
1.292350272454426,1.114848312869023,0
1.363125791535508,1.220619346320289,0
1.171763757769249,6.437723883636544,0
1.313110231042412,5.110133189664495,0
1.270178655841099,5.206824575044323,0
1.651550733197063,6.706318771467445,0
1.086347628260435,1.611835580035077,0
1.164335776106445,1.639827809842086,0
1.22755997775218,16.07753729171113,0
1.132340533423166,16.09032184580939,0
1.166840329743742,15.98010040490848,0
1.322497041951765,16.73824130793313,0
4.766937422197167,4.305758138595994,0
5.112035814452631,4.762150096138611,0
1.940516360793897,2.423561715627708,0
6.541783653274269,4.608463032728654,0
1.068424540505943,14.88530298626257,0
1.451385163105137,6.824446903357163,0
2.004994611132493,6.785520692781954,0
1.611005507972437,15.70161561337047,0
1.681291206710745,15.82751974674481,0
1.539482806921882,15.7957464401465,0
3.382597191767698,2.675194395827828,0
1.184095760955598,4.945432240871639,0
1.089736825357199,5.005641332211702,0
1.085570424262781,4.913551555121106,0
1.383603471587714,1.133347408974144,0
8.447258358478603,15.83566860860013,0
7.768560295706298,15.67630597157302,0
8.11157960854666,15.08205024185457,0
3.74266812861322,9.03014579915263,0
4.050327296390642,9.083200090551816,0
3.847454455676324,9.35567919555627,0
8.088932048845775,9.827784908312129,0
8.549482239319332,9.307356022890122,0
8.002911995310146,9.07897663651549,0
2.366912299522805,9.672683821808766,0
2.46862261824343,9.89734991670983,0
2.258622421676491,9.805557981911267,0
2.138907859956525,15.8897607271309,0
13.94613646994879,7.982985049355005,0
1.299207314190348,17.65206061588212,0
1.366774413322342,17.59837254733699,0
1.378885235488662,17.71314590126087,0
1.593666969928521,9.103199370247584,0
1.542554599226756,9.002261828010067,0
1.661753347213378,8.965937044301262,0
1.171010574118484,17.72543542044195,0
1.191246628768965,17.63687836749925,0
1.264689193626768,17.72690442975741,0
19.27043982315305,0.7363647065203622,0
7.500501285455536,7.446337849921122,0
7.660889105796121,8.00545066559545,0
7.058628472126138,7.834572370278043,0
5.559262836631285,12.28015219304677,0
5.003805995138949,12.2160936671328,0
5.362086339323308,11.88304464004899,0
1.523157527660205,4.000114074255623,0
1.493955631336006,3.871937228586223,0
1.597467895914202,3.883173604917171,0
6.80234458946777,6.893255096180699,0
1.227995368509041,1.334025381093381,0
1.287953530366623,3.881243951806061,0
1.186100993479056,3.896566836467952,0
1.212744438735094,3.787158900675582,0
16.71013300731288,4.978090954344944,0
1.183999970491857,9.471646067018582,0
1.086293977526947,9.501112346706146,0
1.078772495725501,9.40146864439698,0
1.846161046607955,17.72395866461255,0
1.69988712477977,17.69409249696113,0
1.796521023121033,17.55136314257834,0
6.910501836553903,8.843116893599536,0
6.571306577749475,9.25294696588722,0
6.382998056984299,8.760024075218253,0
4.855765923512316,11.3719063713269,0
4.478465642508201,11.2979893393863,0
1.624805804696297,12.1054085271422,0
1.781713602793771,12.18204159351098,0
1.631266573253027,12.22668219060788,0
1.53556542408146,0.2182091152335612,0
5.365366806912276,4.236199249353438,0
5.213841422401707,12.67166625297301,0
2.210783088528931,19.48174422753087,0
2.281652310184378,19.23314771410177,0
2.488276966525226,19.45537171438377,0
7.26862610936911,8.432089526761722,0
3.442224351572951,18.20123374930619,0
3.721701575931047,17.78296430850174,0
3.887011345546117,18.34539169276086,0
2.757882863289367,8.016324103284383,0
2.849339742830509,7.771297314197634,0
3.001754509412024,8.010478773996304,0
1.089514604150993,3.42395494079729,0
1.194785718437466,3.428234320581046,0
1.162647391453734,3.525159433815045,0
1.098890558333576,9.896111144615574,0
1.467807110280929,12.73052901428524,0
4.212092497561295,8.816374963552999,0
4.314524224227006,8.484877495650123,0
4.528965872501524,8.839741179741829,0
2.311411912714294,16.06170841410198,0
1.201361121726894,13.99944964105502,0
1.085890257493719,13.9857179705153,0
1.177597276513364,13.9038077563091,0
1.193513496805991,13.21249122693184,0
1.233302995057628,13.1144779938913,0
1.291622836290909,13.21615064613973,0
1.672622533721686,2.240661780472114,0
1.729567208176671,2.116955077157374,0
1.833494744738167,2.262951549620552,0
1.621647126071168,11.56099490047975,0
2.72898086903226,9.529661848695273,0
1.105991543069978,8.863710511355327,0
8.204904741434946,12.26925364767461,0
7.60201190995842,12.17603174434925,0
1.06957997713985,6.611264301328845,0
1.575106488116845,15.88591068597518,0
3.663131831520607,11.96844650463346,0
2.279651072807073,17.19982370979401,0
2.118930368109602,17.41718190816814,0
2.102651827947196,17.24514201128466,0
1.561508032253781,9.578149417067182,0
2.213726046328709,11.91486190924734,0
2.037383412690807,11.89873596034051,0
2.128311094186692,11.71134698901986,0
3.060638298247245,4.756089780418323,0
3.351553733965673,4.874462267963059,0
3.096247559159333,4.483852169224611,0
1.237309564521909,19.53979300047512,0
1.57969437451867,6.040620690895909,0
1.540012658239887,6.178786321505298,0
1.476446465972141,6.104080195311871,0
9.527131078116199,5.80633508671967,0
10.00944006168276,5.255266525442083,0
1.396638528615462,15.10883795103605,0
1.317350185848293,15.03275295909879,0
1.424918513611667,14.98678169424328,0
1.279199253126567,1.51253143034728,0
1.388436002082247,1.475823263502029,0
1.36018945805239,1.615298714328041,0
2.198331131710043,15.05502148303159,0
2.229732895796485,15.29236631699858,0
2.076209590521665,15.19944656454906,0
1.85264268394163,16.65207615705519,0
2.782920140425673,4.058596399657721,0
1.187073603440556,18.33106295222557,0
1.067860020695752,3.522517421995714,0
2.902287225187909,5.895362466954856,0
8.750943030221759,15.22017811048187,0
1.669716893243958,6.16047508994744,0
1.514723185839607,11.32316172080628,0
1.241068947775632,16.99501339530015,0
1.232990624326564,17.10570098573303,0
1.158554362869735,17.03316557913412,0
2.521811216221186,6.23732109035862,0
1.186066848479055,17.28515617624077,0
1.096285763204203,17.37784640866746,0
1.088641574727017,17.2682281144981,0
3.743896342679558,6.807733153479965,0
3.558357548224147,6.605895621584589,0
3.779257803385613,6.471030403131661,0
1.324309727011926,1.30028310206833,0
1.084761671612504,5.223795639044886,0
7.299645859254944,3.713135693410816,0
1.086143968591485,3.72304056670994,0
1.335075944921508,14.9355986227758,0
6.184830825385243,8.292587318192412,0
6.680619470570485,8.342936995927756,0
3.757123219445303,4.559314931212848,0
1.530626218249525,5.10276073019743,0
1.476813404001324,5.20726603866354,0
1.418961155124188,5.106072387047553,0
1.515154169942845,13.25117878010352,0
1.606453528866218,13.15382443561803,0
1.644162728455755,13.32166394745315,0
1.07702601160701,8.687044724412765,0
1.181593899558256,9.832433821629131,0
1.198112963869357,9.935450501606987,0
4.907768653752461,9.504297550940443,0
5.362957975571812,1.367440745794673,0
2.282103963400797,8.427151537563981,0
2.359807223525354,8.594415501319922,0
2.168992503020082,8.592166663212488,0
1.778069648617479,5.306852566696879,0
1.813394179424444,5.148909844220046,0
1.922759732676818,5.295058850227703,0
1.630601673190565,18.96260960545975,0
1.602248089002561,9.670613660163406,0
1.735287364052644,9.69248505673904,0
1.63081511883449,9.805052057265733,0
1.422033588869795,17.81826622570516,0
1.339709008303659,17.90487132726751,0
1.314765369735444,17.80820906996589,0
1.168617262825104,5.040337242542813,0
1.486112829125571,7.043625516623056,0
1.242026136354319,16.27416691304103,0
1.756900174708996,14.6716280178814,0
1.682964174835594,14.53738455873248,0
1.825926520712716,14.52513797316891,0
1.766663503350455,1.964583199665728,0
1.606564201398083,2.001245757656839,0
6.474667684654229,7.888104999613403,0
4.979404967523696,3.814875328287409,0
1.674684644587856,18.0222350469101,0
1.682977414440962,18.18772943468855,0
1.563982080486209,18.10347837808581,0
1.329330344151188,3.780624412658876,0
1.937160335808229,1.883128523953046,0
1.900194685139183,2.090332503194372,0
1.905260508205841,20.0,0
1.823899634872189,19.78744853403072,0
2.06720187415935,19.73423701900284,0
1.777849313810753,0.209971154567124,0
1.905260508203239,0.0,0
2.067201874156139,0.2657629809960817,0
4.176186660183807,9.398597845325938,0
4.436252041531286,7.183968516674181,0
4.20006607474269,7.52642306207462,0
1.6907366392574,8.100528467165326,0
1.644548518766654,7.950083828923006,0
1.77508967840727,7.944995412702621,0
2.834575708727481,16.55298228139816,0
2.91711278391852,16.9716603664259,0
2.618752592214562,16.85363868870026,0
4.57383947073098,2.950919822380995,0
4.60476634417341,2.49963451375076,0
4.989694900189346,2.992664993634939,0
1.080357663447345,1.31966550702528,0
1.152188911567182,1.367392205995348,0
1.0,8.454853472459416,0
1.085842334880067,8.405432961192677,0
1.095120463512516,8.516860005336262,0
1.0,18.12430744695479,0
1.0,18.02466374464558,0
1.090274144547255,18.07076973893817,0
1.171766172878618,9.357642080608512,0
1.420352897757697,0.0,0
9.259161796782603,15.96741237333364,0
1.630894390049459,13.83866087087416,0
1.531817193814226,13.93392957306226,0
1.512125751177497,13.80718050410005,0
18.37827391795384,12.07152258329866,0
1.244547182350481,1.617460145818808,0
1.695213546531022,12.33008726036041,0
1.594321268418871,12.42075116911622,0
1.549499751915633,12.31881015963221,0
1.471742278946099,17.6312808526142,0
12.6266885582861,8.414398145570846,0
1.180344406348002,5.6568856486715,0
1.083847128444035,5.71018866336846,0
1.083782637175454,5.607661033670873,0
1.731737479313872,9.128700945077236,0
1.162750209363855,11.1730951860051,0
1.464703399711958,10.87500029243563,0
1.408852145215804,10.77357712081863,0
1.535990927675556,10.74912599340735,0
1.83053150304928,18.06536338838141,0
1.858876213736272,18.24221882817218,0
1.547537549614195,3.0214038563596,0
1.631921121442607,3.112862516684406,0
1.51118859105526,3.126838632963798,0
1.300939066552049,14.02037372734115,0
1.365026811224923,14.1173417919789,0
1.235399363496394,14.0926441865838,0
1.571836904334403,8.674758356867365,0
1.490322434689249,8.770491391368466,0
1.446795950640598,8.659721640117901,0
1.880474253064489,18.74195354829955,0
1.907923951260786,18.9384319650018,0
1.752402866662288,18.87256866293395,0
1.082454898522132,15.59112172340065,0
1.302046441758225,16.38176917894038,0
1.19587222538504,16.37808179953645,0
8.47788638153351,5.080959840511846,0
7.785175441688468,4.880634509728928,0
1.540513880402126,11.83877100621197,0
1.469506000572002,11.93098552202384,0
1.428437748617022,11.82335658459377,0
1.643645747954607,19.3166841450092,0
1.744584051067815,19.19854028800311,0
1.772065104303409,19.38295179910109,0
1.675014985808421,2.970641601843024,0
1.17792748141547,17.18371316383625,0
1.234108691988464,10.15668481123703,0
1.274167107800545,10.26533339266344,0
1.175482831482849,10.24830977778655,0
1.0,0.977560948761067,0
1.078421143706765,0.9321918846676045,0
1.076657293099751,1.036105557535423,0
1.980225632632691,13.91602051138402,0
2.135309727874868,13.78905444374764,0
2.180735636072073,14.03531848743994,0
4.673359978470188,8.530444610780286,0
2.196188319582516,1.831192678644812,0
2.104687108249036,2.0601762273438,0
1.759119029218799,19.02607923856,0
3.186833260333255,16.7095886060189,0
1.571973696110519,10.22459927187947,0
1.597399641356244,10.35322071831941,0
1.479188983391975,10.31418503930947,0
5.783309205626727,9.54085154259791,0
1.339724306758117,19.62015011582844,0
1.306170151749538,19.80294146904206,0
1.230080976485322,19.66568418000788,0
5.157281289630886,6.399796254716191,0
4.676232932131262,6.188968543593136,0
4.968803713313499,5.939546634731368,0
1.211804797812786,2.620536777328566,0
1.098584066065342,2.618190095617176,0
1.173700733059684,2.530763933410753,0
1.689233260402413,11.8368497453,0
1.579400368041428,11.74551193767125,0
5.222292334697686,8.973306252616537,0
5.014203273192315,9.196946809436891,0
1.585070135573744,2.138765168202256,0
1.356991296329511,5.015794489546028,0
1.167369579632714,2.971700946781705,0
1.265203374695284,2.99724436211619,0
1.172780652187206,3.073089263452404,0
1.34707076729322,14.8297166335904,0
1.280073420062372,14.77907179557668,0
1.337674143791693,14.72120901713381,0
1.420802544620785,14.78908708656212,0
1.724746767504183,10.4032437237475,0
1.864396060058173,10.49380990805682,0
1.709532034709123,10.51555806976001,0
2.354350816304692,13.85237228849623,0
1.98865835419186,8.131103768740413,0
2.10187948583252,7.989266019755839,0
2.1641641390111,8.158025398780843,0
1.59263073743978,4.9821108518882,0
1.845005118130305,3.437975598322483,0
1.660255239020348,3.507587771246294,0
1.700275121749254,3.354640851014361,0
1.680463774092531,13.97797490822249,0
2.097142377698609,8.4405328677093,0
2.10200137462437,9.932291945661676,0
2.056223407746463,9.780242279503412,0
1.256509110438236,16.64723476015326,0
1.149602788217711,0.9848927016299875,0
4.362874333438211,10.96177383645156,0
2.172167122718419,17.70763805999015,0
1.979785318094486,17.60154710707059,0
1.572107139162267,16.85596979833587,0
1.462279345420074,16.84572879802651,0
1.520476148431693,16.74976220526314,0
1.98752284814196,14.09197992567928,0
2.053642187422042,14.26199503318301,0
1.222726222969698,16.72448875616745,0
1.094741216067005,14.58757809180819,0
1.194773933687834,14.57953022772579,0
1.172365084960677,14.67037536018495,0
4.893163486655633,13.03220641320373,0
4.741448350587797,12.60498648319982,0
1.505064145809218,1.415072215995891,0
1.400258390810168,1.365742880965563,0
5.873020469109735,8.66662942518466,0
6.07770916253696,9.161926852517936,0
5.625591080271832,9.074160923333292,0
5.70877985307397,8.263186724075293,0
5.538412443871245,7.885516794236496,0
5.985300423429583,7.891993007063217,0
5.37854469091779,13.13224987088184,0
7.898535040337913,10.88783668172942,0
7.568265796302248,11.20664642224114,0
2.739672184939248,15.88552886969645,0
6.935630831903367,19.14306041978805,0
6.997816208518054,18.25021992498228,0
7.645646717535945,18.52989648053185,0
1.0,6.960197937821214,0
1.079758376826633,6.915734400562611,0
1.078971888867264,7.020360647140256,0
1.256102720341681,5.022056807595728,0
10.7952927729978,0.9536411638984448,0
10.94365192264345,1.866841890773629,0
10.13702851819087,1.702973473014007,0
2.421092976888138,3.621365863198785,0
2.613624279158643,3.828791079523383,0
2.361730979168374,3.875183322671419,0
1.566139666721735,16.384431803561,0
1.0,7.259129044748853,0
1.160782224587789,19.27025197181747,0
1.157410646816464,19.37121616644194,0
1.080539288176366,19.289682866977,0
1.206305530703476,17.79324212888006,0
1.149979765284094,17.85203107895658,0
1.095386494651621,17.78071844175372,0
4.895782831834361,15.35715478659998,0
5.387134400857055,15.0549075037998,0
1.166804337735079,15.4323458159263,0
1.0,8.55449717476863,0
1.488406058429254,17.29013609963518,0
1.064076027880658,19.37174814580302,0
1.634593606666185,19.09433243007784,0
1.525274803277864,19.04094684666337,0
3.205068517098825,1.296978653989913,0
3.297339732651382,0.9259565674344236,0
3.574634454027967,1.387902546757063,0
1.597746664895829,6.283659560528415,0
1.628516162921389,14.74693004634504,0
1.593430159338899,14.86876341892103,0
1.515368407207395,14.77332156449282,0
1.643578384291279,7.376198426065124,0
1.576680491113258,7.490296072755916,0
1.51579022408926,7.390174285951947,0
2.084384291423633,19.05317828746457,0
2.053175904370169,19.27026301035811,0
1.89001537470819,19.10615440825588,0
1.437065835560117,3.950761027229611,0
1.477808859720407,19.6913529221606,0
1.552462463891096,18.20818687138905,0
1.5826834238245,18.32124994972699,0
1.66296751147738,11.68403053402155,0
1.548845082700571,11.65439433093791,0
1.797265511863093,3.114271495586547,0
5.48906350229919,11.16110470824602,0
1.743449281937903,6.29359652546281,0
4.574059640413261,7.505918634499015,0
6.959860492946833,17.43217919684118,0
6.210512562182342,17.21293368231782,0
6.814912421238792,16.70386550587882,0
1.786591845729126,13.84654400912538,0
3.428387633750167,9.912336102665252,0
2.037573696520157,18.1086453383294,0
1.909084464854597,19.65445694656362,0
1.666963525954465,3.976507158555918,0
1.591479355863427,4.112046414747464,0
1.085091515135965,17.16590477400455,0
1.480858052590437,4.160603201540161,0
1.376069220567436,4.138508239736777,0
1.484269942550617,4.080394279487684,0
2.785663633263452,13.72466026206928,0
2.52579247112481,13.67783776981039,0
2.680501788388424,13.4525347369156,0
1.796860249846501,11.31850069489676,0
2.389861112544659,17.47425598989153,0
1.683057578917185,10.75822320531339,0
1.61509735948494,10.66441074300952,0
1.880685046716831,19.2663355768527,0
2.633504053454568,15.23469335210912,0
2.888591720673706,15.31286978906243,0
1.484676000141188,6.281061975700611,0
1.541074279672014,15.60992519676854,0
1.490709999873431,15.70697750444949,0
1.661531347831319,5.102240054521015,0
1.834600169484829,8.104191907367333,0
9.412892885447178,15.27928415406402,0
8.964763268839734,4.406054970134102,0
8.65004218851645,3.664871175175308,0
9.425855322919277,3.793414840795507,0
2.026366814658769,11.54483932608176,0
1.973269450825915,11.7390311597923,0
1.885373367568101,11.61297110147537,0
2.820125995334114,19.36724435710605,0
3.154995932534732,19.64008998697497,0
2.694115564709322,19.71276888088488,0
1.489366398668875,2.067484019429652,0
1.483687280886749,1.975906548671201,0
2.139807346152728,4.563008196717198,0
2.046671404624975,4.38095746735378,0
2.240714486523006,4.389266880820152,0
6.233180147883087,18.63759370981144,0
1.204033630821197,15.35540583413478,0
4.787977051062626,6.550129161404169,0
9.777776538787439,0.8431147810067952,0
1.880350395042494,18.54202971959556,0
1.720624859775673,18.63169565363373,0
2.490308093747364,9.494597810738469,0
2.652449158367626,9.311591842847623,0
7.921446444353275,5.476330564210753,0
4.910263182749717,0.6462294929533279,0
4.224630735970393,0.8338464742502328,0
4.279166285978579,0.3511748374242458,0
1.599345492084988,11.96428942660366,0
1.731518059127087,12.47455039735299,0
1.79914546582737,12.62601759939637,0
1.647137757824058,12.60139327628703,0
9.262611387799202,11.90560310238811,0
1.861866563608323,10.32340086845866,0
16.91762422866586,11.32107381214602,0
1.171516312231144,4.773139705814917,0
5.045571832468283,19.36284467105897,0
4.613461224062901,20.0,0
4.560492590493953,19.50661424356942,0
1.959788866627835,13.17698669822256,0
1.815141653072702,13.31344098977712,0
1.77750826799037,13.11160742243337,0
1.509487555341232,7.735436274837004,0
1.553540994719278,7.648937462222032,0
1.635533308093428,7.696225866625678,0
1.350275234242466,13.11899000510671,0
3.116423340344879,3.269744588249686,0
