id,porepressure,x,y,z
0,990400.31047171,1,10,0
0.19191919191919,990960.74749299,1.1919191919192,10,0
0.38383838383838,991439.21555988,1.3838383838384,10,0
0.57575757575758,991855.7204992,1.5757575757576,10,0
0.76767676767677,992223.03670586,1.7676767676768,10,0
0.95959595959596,992554.7263368,1.959595959596,10,0
1.1515151515152,992853.14932871,2.1515151515152,10,0
1.3434343434343,993126.60472659,2.3434343434343,10,0
1.5353535353535,993379.32062736,2.5353535353535,10,0
1.7272727272727,993613.02618823,2.7272727272727,10,0
1.9191919191919,993832.27594101,2.9191919191919,10,0
2.1111111111111,994035.25173381,3.1111111111111,10,0
2.3030303030303,994226.20787914,3.3030303030303,10,0
2.4949494949495,994408.0340507,3.4949494949495,10,0
2.6868686868687,994579.26892559,3.6868686868687,10,0
2.8787878787879,994740.74465883,3.8787878787879,10,0
3.0707070707071,994897.93648016,4.0707070707071,10,0
3.2626262626263,995043.34226585,4.2626262626263,10,0
3.4545454545455,995185.85058443,4.4545454545455,10,0
3.6464646464646,995320.37176587,4.6464646464646,10,0
3.8383838383838,995450.17715831,4.8383838383838,10,0
4.030303030303,995575.28031298,5.030303030303,10,0
4.2222222222222,995694.28100965,5.2222222222222,10,0
4.4141414141414,995810.8811164,5.4141414141414,10,0
4.6060606060606,995921.65521881,5.6060606060606,10,0
4.7979797979798,996029.31317199,5.7979797979798,10,0
4.989898989899,996134.48272754,5.989898989899,10,0
5.1818181818182,996234.51608262,6.1818181818182,10,0
5.3737373737374,996334.06936304,6.3737373737374,10,0
5.5656565656566,996428.17145431,6.5656565656566,10,0
5.7575757575758,996521.48452728,6.7575757575758,10,0
5.9494949494949,996610.42671324,6.9494949494949,10,0
6.1414141414141,996698.84896748,7.1414141414141,10,0
6.3333333333333,996782.69998813,7.3333333333333,10,0
6.5252525252525,996865.71099666,7.5252525252525,10,0
6.7171717171717,996947.08556569,7.7171717171717,10,0
6.9090909090909,997025.33344327,7.9090909090909,10,0
7.1010101010101,997102.82752661,8.1010101010101,10,0
7.2929292929293,997176.81815229,8.2929292929293,10,0
7.4848484848485,997250.02207328,8.4848484848485,10,0
7.6767676767677,997323.06476923,8.6767676767677,10,0
7.8686868686869,997391.78605104,8.8686868686869,10,0
8.0606060606061,997460.14815291,9.0606060606061,10,0
8.2525252525253,997528.54852402,9.2525252525253,10,0
8.4444444444444,997594.12955537,9.4444444444444,10,0
8.6363636363636,997658.0437766,9.6363636363636,10,0
8.8282828282828,997721.95799783,9.8282828282828,10,0
9.020202020202,997783.87735895,10.020202020202,10,0
9.2121212121212,997844.47384436,10.212121212121,10,0
9.4040404040404,997904.35302513,10.40404040404,10,0
9.5959595959596,997962.95802065,10.59595959596,10,0
9.7878787878788,998020.05689299,10.787878787879,10,0
9.979797979798,998077.10871713,10.979797979798,10,0
10.171717171717,998132.7956665,11.171717171717,10,0
10.363636363636,998186.59679291,11.363636363636,10,0
10.555555555556,998240.39791932,11.555555555556,10,0
10.747474747475,998293.74238199,11.747474747475,10,0
10.939393939394,998345.07828204,11.939393939394,10,0
11.131313131313,998396.41945048,12.131313131313,10,0
11.323232323232,998447.56614938,12.323232323232,10,0
11.515151515152,998497.09683719,12.515151515152,10,0
11.707070707071,998544.94674744,12.707070707071,10,0
11.89898989899,998592.7966577,12.89898989899,10,0
12.090909090909,998640.64656795,13.090909090909,10,0
12.282828282828,998688.0187477,13.282828282828,10,0
12.474747474747,998733.28806495,13.474747474747,10,0
12.666666666667,998778.18778453,13.666666666667,10,0
12.858585858586,998823.0875041,13.858585858586,10,0
13.050505050505,998868.02407691,14.050505050505,10,0
13.242424242424,998911.00571422,14.242424242424,10,0
13.434343434343,998953.4696931,14.434343434343,10,0
13.626262626263,998995.93367198,14.626262626263,10,0
13.818181818182,999038.39765086,14.818181818182,10,0
14.010101010101,999079.66073194,15.010101010101,10,0
14.20202020202,999119.94132549,15.20202020202,10,0
14.393939393939,999160.06582112,15.393939393939,10,0
14.585858585859,999200.19031675,15.585858585859,10,0
14.777777777778,999239.4637305,15.777777777778,10,0
14.969696969697,999278.04612574,15.969696969697,10,0
15.161616161616,999316.29434995,16.161616161616,10,0
15.353535353535,999354.2863811,16.353535353535,10,0
15.545454545455,999391.81055847,16.545454545455,10,0
15.737373737374,999428.35376927,16.737373737374,10,0
15.929292929293,999464.89698007,16.929292929293,10,0
16.121212121212,999501.39802453,17.121212121212,10,0
16.313131313131,999537.48703235,17.313131313131,10,0
16.505050505051,999572.16390538,17.505050505051,10,0
16.69696969697,999606.79274933,17.69696969697,10,0
16.888888888889,999641.42159329,17.888888888889,10,0
17.080808080808,999676.05043725,18.080808080808,10,0
17.272727272727,999710.65816768,18.272727272727,10,0
17.464646464646,999743.51469164,18.464646464646,10,0
17.656565656566,999776.31323455,18.656565656566,10,0
17.848484848485,999809.11177746,18.848484848485,10,0
18.040404040404,999841.91032037,19.040404040404,10,0
18.232323232323,999874.45367906,19.232323232323,10,0
18.424242424242,999905.84025929,19.424242424242,10,0
18.616161616162,999937.22683953,19.616161616162,10,0
18.808080808081,999968.61341976,19.808080808081,10,0
19,1000000,20,10,0
